PvOutput,airTemp,humidity,insolation,windSpeed
0.43994,0.67979,0.30726,0.40032,0.11157
0.61961,0.65842,0.33203,0.58444,0.19525
0.83214,0.68878,0.2984,0.76883,0.070248
0.61614,0.69694,0.24443,0.57678,0.16219
0.49305,0.69019,0.27897,0.36302,0.18079
0.80243,0.68372,0.30531,0.69873,0.19525
0.6917,0.68372,0.29488,0.60128,0.14669
0.74252,0.69103,0.27037,0.66534,0.11364
0.74016,0.70115,0.26385,0.67864,0.11467
0.46434,0.70593,0.26346,0.37781,0.17459
0.56891,0.70453,0.25877,0.54444,0.11777
0.56673,0.70762,0.24925,0.40332,0.089876
0.46183,0.70031,0.24964,0.37571,0.066116
0.60269,0.70537,0.25055,0.5456,0.17045
0.1991,0.69862,0.24951,0.16382,0.082645
0.33266,0.702,0.2473,0.25482,0.056818
0.34385,0.70537,0.28249,0.28281,0.053719
0.22442,0.67388,0.38052,0.18561,0.12707
0.19587,0.66685,0.39056,0.14014,0.097107
0.15164,0.65533,0.39682,0.086947,0.057851
0.24309,0.65083,0.41976,0.2297,0.14566
0.24887,0.63677,0.45027,0.21266,0.20764
0.26603,0.63537,0.46122,0.27965,0.21591
0.12096,0.62187,0.47464,0.12105,0.2438
0.046592,0.60894,0.4972,0.03634,0.20868
0.059906,0.60219,0.51284,0.064455,0.23347
0.35471,0.47624,0.85387,0.25942,0.10124
0.38651,0.48496,0.80863,0.28671,0.08781
0.41811,0.49845,0.77982,0.31382,0.083678
0.44809,0.51335,0.75231,0.34164,0.10847
0.38928,0.52094,0.73015,0.33767,0.12087
0.47792,0.52685,0.73054,0.31954,0.099174
0.38234,0.54062,0.70408,0.20751,0.12707
0.51711,0.55103,0.67384,0.4107,0.099174
0.60797,0.56087,0.64046,0.48863,0.14463
0.62811,0.57802,0.60201,0.51884,0.08781
0.63557,0.58223,0.59197,0.54463,0.14256
0.36418,0.58561,0.60344,0.39133,0.10331
0.56595,0.5887,0.6067,0.42235,0.16632
0.44562,0.58729,0.58063,0.25914,0.31508
0.54581,0.53331,0.55547,0.57163,0.41322
0.61903,0.50661,0.61609,0.42617,0.32748
0.33968,0.48383,0.70069,0.25142,0.30165
0.83436,0.48721,0.73276,0.71708,0.33368
0.3241,0.50098,0.70134,0.37072,0.22211
0.41356,0.51532,0.66536,0.29092,0.15599
0.36791,0.52657,0.64372,0.27423,0.15393
0.50551,0.5187,0.65637,0.32392,0.16116
0.87992,0.52572,0.61804,0.73245,0.18698
0.41556,0.5485,0.55534,0.37803,0.1281
0.38334,0.54625,0.54478,0.30461,0.15806
0.36656,0.54709,0.56433,0.30228,0.066116
0.28579,0.54906,0.56551,0.24274,0.076446
0.21102,0.54259,0.58311,0.17176,0.05062
0.2744,0.54625,0.58649,0.20991,0.12397
0.39382,0.55665,0.58662,0.30107,0.14979
0.48142,0.56621,0.59784,0.37121,0.16012
0.26354,0.56227,0.59314,0.22071,0.10021
0.40488,0.5693,0.58376,0.30966,0.125
0.7325,0.58757,0.56903,0.53204,0.11674
0.86149,0.60894,0.55834,0.79045,0.12707
0.85093,0.61484,0.54126,0.76916,0.1157
0.80046,0.6185,0.51089,0.72684,0.14876
0.59442,0.63171,0.48455,0.59314,0.11467
0.35116,0.62047,0.47947,0.29892,0.13223
0.29478,0.61316,0.51128,0.25116,0.072314
0.26872,0.61119,0.53865,0.22222,0.10537
0.25582,0.6095,0.54374,0.22226,0.1219
0.24472,0.6081,0.53748,0.19399,0.11054
0.23391,0.60472,0.51988,0.19515,0.1405
0.20294,0.60444,0.50737,0.17019,0.12087
0.21885,0.60135,0.52522,0.16775,0.14876
0.31236,0.60557,0.52601,0.2536,0.12913
0.21665,0.61063,0.50658,0.18256,0.13017
0.13258,0.60304,0.4912,0.11639,0.1219
0.10149,0.60051,0.47425,0.088224,0.095041
0.12866,0.60163,0.46396,0.10913,0.12707
0.13768,0.5991,0.49746,0.11562,0.18802
0.10914,0.59376,0.52614,0.095824,0.32025
0.1054,0.5738,0.58115,0.08873,0.27789
0.095797,0.56396,0.60579,0.083739,0.28202
0.070695,0.56396,0.60488,0.064934,0.14463
0.055488,0.56508,0.59236,0.052956,0.12397
0.042437,0.56536,0.57828,0.043354,0.1219
0.040089,0.5648,0.5805,0.040033,0.076446
0.04693,0.56227,0.58519,0.046914,0.11157
0.43283,0.46725,0.70343,0.31288,0.13636
0.43854,0.48355,0.67566,0.31704,0.14979
0.54763,0.49564,0.64555,0.40842,0.17149
0.48227,0.5097,0.61948,0.36617,0.1219
0.51109,0.51757,0.60357,0.37621,0.12397
0.54187,0.52797,0.60031,0.40486,0.11364
0.56965,0.54597,0.57463,0.43276,0.089876
0.59369,0.54681,0.57255,0.45795,0.11054
0.61806,0.55581,0.57046,0.48302,0.088843
0.63807,0.57605,0.55182,0.50901,0.077479
0.65511,0.58926,0.53083,0.53276,0.09814
0.67816,0.60782,0.50476,0.55588,0.051653
0.626,0.62243,0.48885,0.52509,0.03719
0.25686,0.6393,0.46787,0.31859,0.084711
0.29709,0.63396,0.46878,0.20997,0.061983
0.62974,0.63256,0.46356,0.70138,0.083678
0.73432,0.6483,0.44192,0.38647,0.09814
0.83781,0.65392,0.42485,0.67288,0.067149
0.81768,0.66039,0.40751,0.74347,0.073347
0.71092,0.6677,0.39525,0.78695,0.056818
0.79906,0.67388,0.38261,0.81363,0.069215
0.84005,0.68007,0.37192,0.8013,0.065083
0.86548,0.68091,0.3525,0.608,0.091942
0.85952,0.67332,0.37361,0.50733,0.12603
0.87167,0.68204,0.37166,0.83519,0.10434
0.88138,0.69159,0.38222,0.73228,0.1405
0.8647,0.67922,0.39799,0.83536,0.18492
0.88982,0.68906,0.39017,0.74012,0.16632
0.66505,0.69131,0.38887,0.73917,0.16632
0.50468,0.6871,0.39226,0.44524,0.14256
0.47514,0.6781,0.40412,0.40699,0.1312
0.42409,0.67894,0.41689,0.633,0.16219
0.68453,0.67416,0.41937,0.51618,0.16219
0.80757,0.67951,0.40959,0.80503,0.091942
0.70562,0.68457,0.39056,0.6009,0.13533
0.77404,0.6989,0.37296,0.73997,0.1343
0.76901,0.69159,0.36996,0.71747,0.17769
0.76186,0.69609,0.37049,0.70692,0.21281
0.73828,0.69019,0.3757,0.67838,0.19215
0.74007,0.69525,0.36957,0.6806,0.125
0.51912,0.69103,0.37127,0.28332,0.16116
0.67271,0.69216,0.3697,0.66136,0.1374
0.62026,0.69469,0.37427,0.53187,0.17355
0.66004,0.6826,0.39317,0.57302,0.19112
0.6185,0.68625,0.40256,0.54751,0.14876
0.59481,0.68288,0.39956,0.52234,0.15186
0.50509,0.67866,0.39617,0.44757,0.16116
0.52779,0.67023,0.40425,0.32828,0.15393
0.47811,0.67529,0.39812,0.43133,0.15806
0.47551,0.6736,0.39969,0.41265,0.16736
0.43819,0.67023,0.3976,0.38214,0.17975
0.40038,0.67079,0.3976,0.35241,0.16322
0.36391,0.66967,0.39617,0.32558,0.13223
0.3233,0.66601,0.39864,0.29588,0.14463
0.28288,0.66067,0.40764,0.26913,0.21488
0.24246,0.65533,0.42081,0.24077,0.24793
0.20089,0.64717,0.43736,0.2134,0.22417
0.16033,0.64717,0.4414,0.18684,0.19008
0.12331,0.64689,0.43332,0.16033,0.14566
0.085022,0.64155,0.44779,0.13437,0.2438
0.38448,0.52319,0.72298,0.27867,0.11674
0.41771,0.53022,0.71112,0.30783,0.10744
0.45092,0.54203,0.69574,0.33505,0.11777
0.48555,0.55131,0.68022,0.3649,0.13636
0.51721,0.5634,0.65793,0.39118,0.12397
0.54466,0.57324,0.63955,0.41713,0.1343
0.57104,0.58111,0.62143,0.44401,0.16219
0.59489,0.58785,0.59823,0.46969,0.094008
0.61856,0.60838,0.57111,0.49581,0.11777
0.63867,0.62609,0.52966,0.52121,0.05062
0.65848,0.63593,0.51232,0.54534,0.13533
0.67626,0.6334,0.50137,0.56914,0.06405
0.69151,0.64352,0.49459,0.59113,0.041322
0.70746,0.65983,0.47295,0.61338,0.06405
0.72143,0.67304,0.44492,0.63218,0.077479
0.7343,0.68344,0.41703,0.65099,0.088843
0.74942,0.69272,0.40347,0.66824,0.10021
0.75939,0.69103,0.40203,0.68531,0.08781
0.76752,0.70368,0.38509,0.70022,0.1157
0.77591,0.70931,0.37753,0.71526,0.083678
0.78253,0.7183,0.36879,0.72906,0.099174
0.78806,0.72111,0.36618,0.74015,0.18905
0.79555,0.72392,0.36358,0.74975,0.14153
0.79781,0.7377,0.34259,0.75905,0.1312
0.80333,0.74023,0.32851,0.7666,0.18698
0.80406,0.74698,0.31691,0.77166,0.10537
0.80253,0.74979,0.313,0.77493,0.20248
0.80563,0.75626,0.30074,0.77906,0.14463
0.80578,0.75007,0.33959,0.77315,0.12707
0.77259,0.75541,0.36605,0.77707,0.1405
0.81219,0.74501,0.39864,0.76642,0.20145
0.81159,0.74023,0.40933,0.762,0.20041
0.80167,0.73798,0.41194,0.74626,0.20248
0.782,0.7422,0.4109,0.73859,0.22831
0.7421,0.74445,0.40529,0.68525,0.2345
0.75992,0.7422,0.4109,0.69161,0.20041
0.64773,0.74389,0.4165,0.63035,0.22727
0.69521,0.74529,0.39708,0.56503,0.13636
0.69943,0.75822,0.40503,0.6644,0.18079
0.71653,0.75176,0.41311,0.64747,0.18905
0.58367,0.74332,0.41064,0.51418,0.18802
0.69543,0.74445,0.42263,0.61412,0.17665
0.53922,0.74136,0.42602,0.52787,0.19628
0.58584,0.73517,0.4315,0.46039,0.17149
0.57345,0.73601,0.43358,0.49454,0.21074
0.38297,0.7332,0.44049,0.39217,0.22004
0.58866,0.72477,0.459,0.45729,0.18492
0.53167,0.72786,0.46187,0.46743,0.25
0.52922,0.72055,0.46409,0.46449,0.24277
0.35951,0.71774,0.47412,0.3192,0.21798
0.49199,0.71352,0.47204,0.42639,0.20661
0.42224,0.7138,0.48064,0.3777,0.22004
0.36733,0.71043,0.48964,0.33172,0.22004
0.32753,0.70059,0.50111,0.29968,0.2531
0.28454,0.69918,0.51219,0.27089,0.22004
0.24371,0.69525,0.51792,0.24261,0.26756
0.20014,0.69216,0.51727,0.21594,0.31508
0.161,0.69019,0.52144,0.18827,0.30992
0.12607,0.68513,0.538,0.16253,0.29132
0.088428,0.684,0.54282,0.13653,0.20351
0.359,0.59994,0.53683,0.26774,0.17459
0.39517,0.60191,0.51832,0.29564,0.22521
0.43094,0.61344,0.51806,0.32181,0.08781
0.46594,0.62019,0.50789,0.34932,0.082645
0.49591,0.62581,0.49889,0.37655,0.12087
0.52157,0.6379,0.48781,0.40276,0.15186
0.55069,0.64802,0.47517,0.42922,0.1281
0.57814,0.65083,0.47243,0.45528,0.15083
0.5976,0.66657,0.46409,0.47936,0.059917
0.61998,0.67501,0.45274,0.50496,0.090909
0.63968,0.68007,0.44714,0.52949,0.071281
0.6617,0.69244,0.43475,0.55298,0.15393
0.67513,0.70453,0.4242,0.57374,0.096074
0.69115,0.71268,0.41455,0.59504,0.092975
0.70624,0.72758,0.4006,0.61592,0.091942
0.71501,0.73629,0.39252,0.63292,0.14256
0.72616,0.74276,0.38926,0.6512,0.08781
0.73337,0.74754,0.39095,0.66646,0.085744
0.74117,0.75822,0.37479,0.6838,0.11157
0.75543,0.77481,0.3671,0.69851,0.11467
0.76799,0.77987,0.35928,0.71033,0.15599
0.77011,0.78409,0.3611,0.7205,0.16322
0.77837,0.78887,0.3611,0.72909,0.17665
0.78659,0.79702,0.3551,0.73678,0.16116
0.78436,0.80096,0.35458,0.74027,0.16942
0.78508,0.80995,0.35132,0.74447,0.14979
0.78571,0.82092,0.34089,0.74929,0.19835
0.78728,0.82317,0.33594,0.74621,0.28512
0.79133,0.82513,0.33803,0.74611,0.21694
0.78931,0.83722,0.33099,0.74663,0.26136
0.83057,0.84453,0.32434,0.7864,0.25
0.82314,0.8569,0.31274,0.81585,0.16116
0.76886,0.86168,0.304,0.75174,0.21074
0.75293,0.85915,0.32356,0.71691,0.25207
0.75007,0.85212,0.33959,0.70544,0.17252
0.73887,0.85578,0.33346,0.69207,0.2655
0.73301,0.84959,0.36045,0.67709,0.25207
0.72733,0.83272,0.38913,0.66163,0.21384
0.71545,0.82991,0.40738,0.64664,0.21591
0.69568,0.82851,0.41598,0.62697,0.2686
0.67679,0.83385,0.41637,0.60804,0.19731
0.65624,0.84088,0.40203,0.58709,0.21591
0.63702,0.83497,0.40894,0.56624,0.17975
0.61749,0.83525,0.41103,0.54602,0.21591
0.59749,0.82879,0.42159,0.52709,0.27169
0.57566,0.82485,0.43958,0.5098,0.21591
0.38843,0.81389,0.45235,0.34407,0.24587
0.52903,0.80855,0.46995,0.43355,0.25
0.27474,0.81051,0.47099,0.24965,0.27686
0.39675,0.80545,0.47621,0.32214,0.20868
0.37949,0.80489,0.47152,0.27267,0.20868
0.27822,0.80855,0.46448,0.2915,0.22521
0.28698,0.79814,0.47947,0.20506,0.18595
0.31907,0.80883,0.46995,0.30606,0.22934
0.12232,0.7973,0.47947,0.14091,0.25103
0.08765,0.78296,0.49902,0.076652,0.21488
0.071943,0.77453,0.51388,0.064215,0.15496
0.05352,0.7734,0.51675,0.055737,0.20764
0.020213,0.77256,0.51688,0.026172,0.25826
0.0095263,0.77509,0.50385,0.013701,0.18595
0.36835,0.67838,0.21692,0.2978,0.42872
0.40926,0.68063,0.21575,0.33028,0.39463
0.44737,0.68513,0.19919,0.36217,0.3595
0.50259,0.69131,0.18211,0.39274,0.34814
0.53343,0.69975,0.16152,0.42128,0.36983
0.5686,0.70734,0.14522,0.45223,0.3688
0.60251,0.71015,0.14379,0.48363,0.50723
0.63148,0.71296,0.14861,0.51003,0.44835
0.65534,0.71577,0.14874,0.53462,0.5155
0.68049,0.71437,0.1636,0.55598,0.51653
0.69837,0.71437,0.17964,0.57711,0.44112
0.722,0.70902,0.19254,0.60075,0.52789
0.74672,0.70565,0.20467,0.62397,0.58264
0.76368,0.702,0.22318,0.64073,0.57231
0.7778,0.70734,0.22214,0.66036,0.62913
0.79023,0.70931,0.22696,0.67573,0.52686
0.80481,0.71212,0.22618,0.69181,0.47934
0.80927,0.71324,0.23348,0.70582,0.46488
0.81994,0.7183,0.231,0.72179,0.44938
0.82577,0.72421,0.231,0.73479,0.50413
0.83401,0.7318,0.22044,0.74942,0.46178
0.84108,0.73067,0.21914,0.7585,0.43595
0.84011,0.73686,0.21835,0.76735,0.48554
0.84833,0.7422,0.22148,0.77485,0.55269
0.84914,0.74979,0.21992,0.78178,0.5062
0.85394,0.75373,0.21145,0.78605,0.69008
0.8546,0.75569,0.21484,0.78791,0.52066
0.85472,0.763,0.21392,0.78639,0.55579
0.85362,0.76469,0.2177,0.78445,0.54236
0.8488,0.77003,0.21536,0.78195,0.58264
0.84117,0.77622,0.21588,0.77582,0.60847
0.83524,0.77369,0.21809,0.77116,0.5
0.82402,0.7779,0.22474,0.76111,0.4876
0.80863,0.78549,0.222,0.75107,0.34194
0.79528,0.78971,0.22435,0.73931,0.31921
0.78608,0.79196,0.21862,0.72603,0.3626
0.77024,0.79365,0.2164,0.71341,0.3843
0.75286,0.79871,0.2121,0.69855,0.35744
0.74321,0.79505,0.21536,0.68163,0.47624
0.72617,0.80264,0.21249,0.66062,0.50826
0.70627,0.79814,0.21158,0.6389,0.33058
0.68611,0.80124,0.21158,0.6173,0.43285
0.66681,0.80574,0.20845,0.59707,0.49897
0.64012,0.80883,0.20806,0.57405,0.3626
0.61972,0.80545,0.21079,0.54955,0.43698
0.59155,0.80995,0.21001,0.5251,0.42459
0.56488,0.81698,0.20428,0.49986,0.43492
0.53801,0.82541,0.19658,0.47502,0.29959
0.50901,0.82598,0.19554,0.44501,0.32231
0.47699,0.8212,0.19737,0.42216,0.40496
0.44447,0.82288,0.1932,0.39517,0.38223
0.40803,0.82429,0.18746,0.36743,0.40496
0.37196,0.8257,0.18629,0.33866,0.3564
0.33833,0.83048,0.18433,0.3198,0.28202
0.29701,0.83216,0.18368,0.29002,0.29236
0.24755,0.82879,0.18055,0.26502,0.36054
0.20903,0.82626,0.17755,0.22931,0.31095
0.16972,0.82598,0.17247,0.20246,0.27583
0.13138,0.82401,0.16986,0.17514,0.31715
0.0959,0.82176,0.17547,0.15161,0.18388
0.36303,0.5991,0.76366,0.27922,0.15289
0.39643,0.60585,0.7411,0.30856,0.1312
0.42834,0.61569,0.71334,0.33679,0.1219
0.45863,0.62974,0.68205,0.36416,0.072314
0.48539,0.63818,0.66197,0.39084,0.099174
0.50313,0.64942,0.63734,0.41896,0.090909
0.53646,0.6691,0.59549,0.44541,0.056818
0.5759,0.67388,0.57307,0.46749,0.071281
0.60673,0.68147,0.53657,0.49671,0.076446
0.62607,0.68822,0.50528,0.5211,0.065083
0.64971,0.70537,0.48664,0.54407,0.10847
0.67042,0.71324,0.46617,0.57224,0.084711
0.68243,0.71662,0.45574,0.59154,0.057851
0.69474,0.72842,0.4341,0.60868,0.083678
0.72607,0.73039,0.42902,0.63256,0.1064
0.71854,0.73292,0.42406,0.6538,0.10434
0.74609,0.74782,0.39134,0.67731,0.097107
0.76008,0.74726,0.37531,0.70136,0.084711
0.73771,0.75569,0.36527,0.70229,0.12707
0.70839,0.76132,0.36658,0.68328,0.12603
0.77257,0.75091,0.37844,0.72153,0.083678
0.76603,0.77256,0.36136,0.73526,0.11777
0.77288,0.77172,0.3774,0.75124,0.076446
0.81849,0.76497,0.39525,0.76645,0.14979
0.83274,0.77003,0.40451,0.7849,0.13636
0.78263,0.76891,0.40008,0.77059,0.16736
0.83449,0.76413,0.39604,0.80087,0.1188
0.82611,0.77172,0.37753,0.80127,0.15496
0.7833,0.77931,0.35967,0.7889,0.091942
0.83006,0.78043,0.34702,0.79844,0.14153
0.53056,0.781,0.33972,0.57895,0.095041
0.60538,0.76919,0.34246,0.47497,0.11983
0.83817,0.77875,0.33307,0.80692,0.17872
0.66989,0.77706,0.33464,0.60741,0.20971
0.77861,0.7883,0.33998,0.7471,0.15702
0.76067,0.78634,0.36006,0.71998,0.18905
0.76259,0.77284,0.38,0.72023,0.23554
0.66114,0.76469,0.3946,0.60634,0.20455
0.73916,0.76891,0.40112,0.67733,0.20041
0.72188,0.76778,0.41038,0.65957,0.22624
0.70864,0.7661,0.42563,0.64706,0.18905
0.68181,0.75429,0.42341,0.61184,0.23864
0.65305,0.75907,0.40816,0.58121,0.22831
0.60778,0.75991,0.40295,0.5466,0.26756
0.5684,0.76103,0.41038,0.48359,0.19112
0.4938,0.76103,0.42615,0.46311,0.16942
0.46111,0.75232,0.4328,0.40953,0.17665
0.41491,0.74782,0.44975,0.36921,0.19112
0.47278,0.74304,0.48142,0.39124,0.21074
0.39021,0.73882,0.50476,0.36106,0.22004
0.39136,0.73208,0.51949,0.33937,0.16529
0.3302,0.72899,0.55573,0.29962,0.29855
0.25225,0.7228,0.53683,0.23347,0.23967
0.13546,0.71408,0.53005,0.121,0.20455
0.20501,0.69975,0.58441,0.16697,0.19731
0.12405,0.69328,0.60162,0.11546,0.19835
0.11724,0.68653,0.62287,0.10398,0.20248
0.13727,0.68232,0.64581,0.11902,0.27789
0.12725,0.68091,0.65115,0.11574,0.20041
0.10052,0.67922,0.65611,0.093548,0.25103
0.36036,0.64015,0.76066,0.27172,0.094008
0.39348,0.6542,0.73445,0.29868,0.083678
0.42698,0.67557,0.68922,0.3259,0.030992
0.45766,0.69244,0.64555,0.35541,0.027893
0.4848,0.69356,0.6286,0.38036,0.072314
0.50901,0.70031,0.62612,0.40549,0.061983
0.53813,0.71633,0.59484,0.43388,0.13843
0.5633,0.72055,0.57698,0.45861,0.084711
0.58576,0.72477,0.56681,0.47944,0.12397
0.61583,0.73686,0.55586,0.51801,0.055785
0.65161,0.74923,0.53618,0.36101,0.059917
0.65292,0.74445,0.54295,0.55443,0.10744
0.67454,0.74136,0.53813,0.57748,0.16736
0.68604,0.75569,0.52171,0.59935,0.10227
0.7006,0.76666,0.49759,0.61849,0.086777
0.70895,0.77931,0.48507,0.63868,0.036157
0.71869,0.78071,0.48194,0.65575,0.049587
0.72966,0.79814,0.46565,0.67364,0.049587
0.74001,0.80377,0.45522,0.68795,0.082645
0.75032,0.79871,0.46004,0.70072,0.089876
0.75872,0.80489,0.46474,0.71225,0.083678
0.76591,0.81276,0.45783,0.72717,0.096074
0.76833,0.81192,0.46774,0.73504,0.1157
0.77231,0.81501,0.46721,0.74297,0.10744
0.77134,0.81333,0.46487,0.74698,0.1343
0.77913,0.81867,0.46226,0.75263,0.13843
0.77315,0.82513,0.45705,0.75246,0.15083
0.77602,0.83216,0.45118,0.75357,0.1188
0.78463,0.8375,0.44623,0.75502,0.21591
0.77755,0.84172,0.43893,0.75051,0.15083
0.77516,0.84031,0.44896,0.74126,0.16012
0.7703,0.83919,0.45913,0.73529,0.20041
0.76515,0.8361,0.47373,0.7268,0.15909
0.76068,0.83638,0.48221,0.71745,0.22521
0.75179,0.83554,0.49185,0.70499,0.23244
0.74879,0.82738,0.50658,0.69333,0.19835
0.73681,0.82288,0.51649,0.6793,0.22004
0.72115,0.8122,0.53983,0.66046,0.18802
0.70402,0.81389,0.54739,0.64316,0.25103
0.69028,0.80405,0.55912,0.62525,0.19421
0.66744,0.80264,0.56746,0.60229,0.22417
0.65037,0.81051,0.56003,0.58576,0.20455
0.62807,0.80883,0.5556,0.56374,0.20661
0.60858,0.80883,0.55078,0.54257,0.21281
0.59034,0.80574,0.55208,0.52032,0.19318
0.56458,0.80349,0.5689,0.49644,0.20351
0.53939,0.80489,0.57189,0.47191,0.20661
0.50852,0.79955,0.59536,0.44768,0.17769
0.47951,0.80152,0.59458,0.422,0.22831
0.45157,0.80658,0.5762,0.39638,0.17665
0.41625,0.80686,0.58063,0.36961,0.20868
0.38056,0.80545,0.58258,0.34087,0.21281
0.34513,0.79927,0.58037,0.31398,0.20248
0.3063,0.79983,0.58897,0.28693,0.21281
0.26549,0.79337,0.59536,0.25836,0.21074
0.15958,0.78887,0.59497,0.19298,0.15806
0.022782,0.7734,0.61817,0.019624,0.16012
0.033087,0.76469,0.63694,0.027443,0.17459
0.028991,0.75879,0.64998,0.029186,0.17975
0.02055,0.75316,0.66067,0.022412,0.16426
0.29739,0.63031,0.9008,0.22809,0.077479
0.38821,0.64099,0.87394,0.28947,0.078512
0.44223,0.65617,0.84761,0.33638,0.07438
0.446,0.66123,0.83431,0.3575,0.10021
0.45785,0.67585,0.81045,0.39434,0.091942
0.46149,0.69244,0.77474,0.39254,0.11674
0.49085,0.70509,0.73876,0.40644,0.092975
0.52506,0.71943,0.70447,0.4117,0.1188
0.56739,0.73405,0.68009,0.52152,0.077479
0.51494,0.74417,0.65154,0.46232,0.12397
0.27362,0.73714,0.65767,0.18733,0.096074
0.6388,0.74698,0.64685,0.54033,0.10744
0.69711,0.76019,0.61895,0.62007,0.12087
0.74274,0.77256,0.59588,0.69201,0.097107
0.34306,0.77144,0.58858,0.34527,0.077479
0.37363,0.76525,0.60435,0.23707,0.083678
0.54595,0.76919,0.60761,0.44021,0.1095
0.8736,0.78774,0.58271,0.80698,0.22211
0.29592,0.78212,0.58389,0.27965,0.19112
0.382,0.77369,0.59366,0.21905,0.19421
0.8092,0.79477,0.56903,0.63584,0.20248
0.74352,0.80939,0.53943,0.73853,0.15289
0.78712,0.8167,0.52483,0.65281,0.1126
0.79514,0.82345,0.51675,0.73328,0.16736
0.78846,0.82345,0.50893,0.74814,0.16322
0.83417,0.82935,0.49772,0.81296,0.20971
0.74495,0.8226,0.51023,0.71166,0.22417
0.81946,0.83244,0.48586,0.79332,0.19318
0.79512,0.83666,0.49433,0.77209,0.16632
0.72494,0.84313,0.50411,0.72084,0.15393
0.78214,0.82851,0.52575,0.73985,0.22727
0.76801,0.82738,0.52718,0.71795,0.21694
0.7747,0.82007,0.53239,0.71413,0.20041
0.71283,0.8122,0.54295,0.68397,0.20868
0.71764,0.81473,0.541,0.64294,0.21901
0.71551,0.8167,0.54204,0.64516,0.19628
0.67962,0.82204,0.53683,0.64828,0.22831
0.73582,0.82176,0.53878,0.65618,0.25723
0.69919,0.82738,0.52418,0.65814,0.28409
0.69777,0.82654,0.52379,0.63063,0.19008
0.68532,0.81895,0.52575,0.61947,0.24793
0.64323,0.81867,0.52692,0.59662,0.22831
0.64516,0.82345,0.53279,0.56746,0.23967
0.62951,0.81895,0.54752,0.55982,0.22624
0.46855,0.8122,0.56133,0.43443,0.22417
0.24676,0.80461,0.57672,0.274,0.23244
0.15651,0.79618,0.59653,0.13648,0.20971
0.10286,0.78493,0.61596,0.095544,0.19731
0.061653,0.7734,0.63864,0.060615,0.20971
0.036448,0.76581,0.65115,0.037005,0.25723
0.02403,0.75963,0.66341,0.025726,0.21281
0.021387,0.75176,0.66901,0.022459,0.20248
0.020448,0.74838,0.67475,0.021274,0.16942
0.05675,0.74979,0.68479,0.044525,0.22211
0.16341,0.73348,0.72937,0.13009,0.20764
0.21379,0.7318,0.73237,0.1774,0.19835
0.23183,0.74023,0.71933,0.20511,0.32645
0.27577,0.75091,0.70421,0.28575,0.44938
0.19917,0.76328,0.684,0.23063,0.44112
0.12,0.76778,0.6651,0.15551,0.34607
0.070109,0.61119,0.30192,0.075761,0.19112
0.24168,0.61119,0.30504,0.14824,0.23967
0.51431,0.623,0.29423,0.35338,0.15186
0.37249,0.63733,0.2838,0.28009,0.21074
0.50983,0.64858,0.26841,0.39356,0.23967
0.57208,0.65954,0.25864,0.42163,0.24277
0.25055,0.66011,0.26059,0.2191,0.36983
0.56314,0.66432,0.26124,0.46309,0.34194
0.25536,0.66264,0.25681,0.25857,0.31921
0.48906,0.66376,0.2572,0.39945,0.20041
0.5361,0.6691,0.24938,0.51965,0.17252
0.67523,0.68119,0.2456,0.51406,0.23657
0.7226,0.69019,0.22917,0.61342,0.2469
0.75095,0.69356,0.22813,0.64415,0.2345
0.75437,0.69918,0.22187,0.65491,0.23554
0.76428,0.69947,0.22148,0.68218,0.28616
0.74602,0.70031,0.20949,0.66765,0.28719
0.76413,0.70256,0.20897,0.67309,0.36364
0.78185,0.70593,0.21158,0.69275,0.2655
0.80794,0.71521,0.20819,0.72783,0.23244
0.82721,0.71971,0.19828,0.76588,0.2438
0.82266,0.72561,0.18798,0.76702,0.23037
0.81511,0.73152,0.18902,0.77647,0.23244
0.8194,0.74473,0.18146,0.78856,0.24174
0.83235,0.7526,0.16999,0.80076,0.21281
0.8189,0.75569,0.16999,0.79863,0.22107
0.82496,0.75457,0.15878,0.79879,0.31198
0.83172,0.76553,0.15435,0.79824,0.24174
0.81853,0.76385,0.15552,0.79436,0.34401
0.7953,0.77031,0.15265,0.76232,0.27066
0.78555,0.77509,0.14248,0.77465,0.3874
0.67824,0.77509,0.13623,0.68469,0.20971
0.66255,0.77734,0.13362,0.60583,0.24587
0.62891,0.77593,0.12528,0.61089,0.22107
0.79797,0.78212,0.11615,0.74193,0.23967
0.74734,0.78577,0.10598,0.70505,0.2407
0.75428,0.79758,0.090601,0.71658,0.2314
0.74578,0.79843,0.085256,0.71802,0.24277
0.67936,0.80489,0.07939,0.65659,0.23037
0.7182,0.8063,0.06153,0.68054,0.18182
0.67951,0.80995,0.048885,0.65824,0.19628
0.67773,0.8122,0.029331,0.63577,0.16736
0.66246,0.81754,0.022422,0.62027,0.22934
0.63001,0.82148,0.019163,0.60634,0.27273
0.64288,0.81923,0.022031,0.56941,0.26033
0.6048,0.81642,0.020076,0.56231,0.23657
0.57888,0.82457,0.040021,0.53946,0.20971
0.5471,0.78802,0.21588,0.5057,0.091942
0.51262,0.75822,0.36006,0.46865,0.11157
0.48621,0.75176,0.38222,0.4396,0.1188
0.44671,0.73067,0.42771,0.40153,0.14669
0.40927,0.72196,0.44349,0.36977,0.21901
0.36706,0.71352,0.46747,0.33062,0.23657
0.33867,0.70959,0.47882,0.31139,0.14256
